process.b1.capacity,process.b2.capacity,process.b3.capacity,process.b4.capacity,property.price,property.product,property.winner,verification.result,verification.time
0,3,2,1,60,6,4,False,226.08333333333334
0,3,2,1,61,1,0,False,645.9722222222222
0,3,2,1,61,2,0,False,1430.5694444444443
0,3,2,1,61,4,0,False,566.8166666666667
0,3,2,1,62,1,0,False,657.125
0,3,2,1,62,2,0,False,1390.6527777777778
0,3,2,1,62,4,0,False,574.3916666666667
0,3,2,1,63,1,0,False,667.4861111111111
0,3,2,1,63,2,0,False,1448.625
0,3,2,1,63,4,0,False,585.7666666666667
0,3,2,1,64,1,0,False,575.9861111111111
0,3,2,1,64,2,0,False,1195.4166666666667
0,3,2,1,64,4,0,False,494.675
0,3,2,1,65,1,0,False,611.1388888888889
0,3,2,1,65,2,0,False,1303.4722222222222
0,3,2,1,65,4,0,False,515.975
0,3,2,1,66,1,0,False,608.9722222222222
0,3,2,1,66,2,0,False,1314.3194444444443
0,3,2,1,66,4,0,False,510.90833333333336
0,3,2,1,67,1,0,False,645.7222222222222
0,3,2,1,67,2,0,False,1459.6666666666667
0,3,2,1,67,4,0,False,548.0166666666667
0,3,2,1,68,1,0,False,590.8472222222222
0,3,2,1,68,2,0,False,1112.236111111111
0,3,2,1,68,4,0,False,503.98333333333335
0,3,2,1,69,1,0,False,614.9861111111111
0,3,2,1,69,2,0,False,1226.513888888889
0,3,2,1,69,3,0,False,189.88888888888889
0,3,2,1,69,4,0,False,530.225
0,3,2,1,69,5,0,False,757.9166666666666
0,3,2,1,70,1,0,True,554.0416666666666
0,3,2,1,70,1,2,True,609.0972222222222
0,3,2,1,70,1,3,False,642.6527777777778
0,3,2,1,70,1,4,False,640.75
0,3,2,1,70,2,0,False,1231.486111111111
0,3,2,1,70,3,0,True,160.40277777777777
0,3,2,1,70,3,2,True,152.61111111111111
0,3,2,1,70,3,3,False,176.68055555555554
0,3,2,1,70,3,4,False,190.08333333333334
0,3,2,1,70,4,0,True,444.475
0,3,2,1,70,4,2,True,474.96666666666664
0,3,2,1,70,4,3,False,571.8333333333334
0,3,2,1,70,4,4,False,557.3333333333334
0,3,2,1,70,5,0,False,760.3611111111111
0,3,2,1,71,2,0,False,1345.888888888889
0,3,2,1,71,5,0,False,761.2361111111111
0,3,2,1,72,2,0,False,1291.125
0,3,2,1,72,5,0,False,757.0972222222222
0,3,2,1,73,2,0,False,1480.0277777777778
0,3,2,1,73,5,0,False,729.4305555555555
0,3,2,1,74,2,0,False,1425.486111111111
0,3,2,1,74,5,0,False,747.4583333333334
0,3,2,1,75,2,0,False,1560.8055555555557
0,3,2,1,75,5,0,False,756.75
0,3,2,1,76,2,0,False,1181.1944444444443
0,3,2,1,76,5,0,False,743.7638888888889
0,3,2,1,77,2,0,False,1324.9583333333333
0,3,2,1,77,5,0,False,747.3055555555555
0,3,2,1,78,2,0,False,1316.5416666666667
0,3,2,1,78,5,0,False,740.7222222222222
0,3,2,1,79,2,0,False,1484.5555555555557
0,3,2,1,79,5,0,False,746.1527777777778
0,3,2,1,80,2,0,True,127.43055555555556
0,3,2,1,80,2,2,True,387.3888888888889
0,3,2,1,80,2,3,True,134.61111111111111
0,3,2,1,80,2,4,False,1394.8472222222222
0,3,2,1,80,5,0,True,101.33333333333333
0,3,2,1,80,5,2,False,798.625
0,3,2,1,80,5,3,False,782.8888888888889
0,3,2,1,80,5,4,True,101.68055555555556
1,1,2,0,59,2,0,False,35478.3125
1,1,2,0,59,6,0,False,1719.2291666666667
1,1,2,0,60,2,0,False,24690.5
1,1,2,0,60,6,0,False,1196.5625
1,1,2,0,61,2,0,False,28678.229166666668
1,1,2,0,61,6,0,False,1255.9583333333333
1,1,2,0,62,2,0,False,27198.833333333332
1,1,2,0,62,6,0,False,1202.75
1,1,2,0,63,2,0,False,29408.0625
1,1,2,0,63,6,0,False,1260.4375
1,1,2,0,64,2,0,False,21949.354166666668
1,1,2,0,64,6,0,False,1168.3125
1,1,2,0,65,2,0,False,26256.458333333332
1,1,2,0,65,6,0,False,1236.5
1,1,2,0,66,2,0,False,25369.6875
1,1,2,0,66,6,0,False,1279.8958333333333
1,1,2,0,67,2,0,False,29925.041666666668
1,1,2,0,67,6,0,False,1483.7916666666667
1,1,2,0,68,2,0,False,19271.291666666668
1,1,2,0,68,6,0,False,1078.7708333333333
1,1,2,0,69,2,0,False,22848.75
1,1,2,0,69,3,0,False,465.8541666666667
1,1,2,0,69,6,0,False,1105.9375
1,1,2,0,70,2,0,False,21991.9375
1,1,2,0,70,3,0,False,476.7708333333333
1,1,2,0,70,6,0,False,1165.1875
1,1,2,0,71,2,0,False,25994.0
1,1,2,0,71,3,0,False,444.125
1,1,2,0,71,6,0,False,1328.125
1,1,2,0,72,2,0,False,24081.770833333332
1,1,2,0,72,3,0,False,462.2708333333333
1,1,2,0,72,6,0,False,1268.4791666666667
1,1,2,0,73,2,0,False,29144.604166666668
1,1,2,0,73,3,0,False,431.1875
1,1,2,0,73,6,0,False,1409.3958333333333
1,1,2,0,74,2,0,False,27501.9375
1,1,2,0,74,3,0,False,467.5625
1,1,2,0,74,6,0,False,1352.9583333333333
1,1,2,0,75,2,0,False,31956.75
1,1,2,0,75,3,0,False,442.375
1,1,2,0,75,6,0,False,1573.5625
1,1,2,0,76,2,0,False,20463.4375
1,1,2,0,76,3,0,False,480.7916666666667
1,1,2,0,76,6,0,False,1128.0208333333333
1,1,2,0,77,2,0,False,25185.479166666668
1,1,2,0,77,3,0,False,437.8333333333333
1,1,2,0,77,6,0,False,1250.6041666666667
1,1,2,0,78,2,0,False,23841.145833333332
1,1,2,0,78,3,0,False,478.0833333333333
1,1,2,0,78,6,0,False,1217.3125
1,1,2,0,79,2,0,False,28590.208333333332
1,1,2,0,79,3,0,False,443.0416666666667
1,1,2,0,79,6,0,False,1407.3333333333333
1,1,2,0,80,2,0,True,5465.270833333333
1,1,2,0,80,2,1,True,5927.4375
1,1,2,0,80,2,2,False,27858.770833333332
1,1,2,0,80,2,3,False,29312.479166666668
1,1,2,0,80,3,0,True,92.33333333333333
1,1,2,0,80,3,1,True,91.35416666666667
1,1,2,0,80,3,2,False,477.7083333333333
1,1,2,0,80,3,3,False,470.4166666666667
1,1,2,0,80,6,0,True,333.0208333333333
1,1,2,0,80,6,1,True,335.9375
1,1,2,0,80,6,2,False,1394.5833333333333
1,1,2,0,80,6,3,False,1434.625
1,1,2,1,59,2,0,False,40353.88888888889
1,1,2,1,59,6,0,False,4476.416666666667
1,1,2,1,60,2,0,False,28170.11111111111
1,1,2,1,60,6,0,False,3407.3333333333335
1,1,2,1,61,2,0,False,31292.38888888889
1,1,2,1,61,6,0,False,3331.222222222222
1,1,2,1,62,2,0,False,30704.222222222223
1,1,2,1,62,6,0,False,3418.722222222222
1,1,2,1,63,2,0,False,32320.666666666668
1,1,2,1,63,6,0,False,3304.4166666666665
1,1,2,1,64,2,0,False,27020.277777777777
1,1,2,1,64,6,0,False,3243.8333333333335
1,1,2,1,65,2,0,False,31143.472222222223
1,1,2,1,65,6,0,False,3505.777777777778
1,1,2,1,66,2,0,False,30776.722222222223
1,1,2,1,66,6,0,False,3630.5833333333335
1,1,2,1,67,2,0,False,35298.805555555555
1,1,2,1,67,6,0,False,3996.9444444444443
1,1,2,1,68,2,0,False,24020.194444444445
1,1,2,1,68,6,0,False,3008.1388888888887
1,1,2,1,69,2,0,False,27255.555555555555
1,1,2,1,69,3,0,False,1560.3055555555557
1,1,2,1,69,5,0,False,8812.222222222223
1,1,2,1,69,6,0,False,3094.972222222222
1,1,2,1,70,2,0,False,26999.63888888889
1,1,2,1,70,3,0,False,1557.0555555555557
1,1,2,1,70,5,0,False,8872.25
1,1,2,1,70,6,0,False,3136.4166666666665
1,1,2,1,71,2,0,False,31141.61111111111
1,1,2,1,71,3,0,False,1522.9444444444443
1,1,2,1,71,5,0,False,8882.138888888889
1,1,2,1,71,6,0,False,3598.5555555555557
1,1,2,1,72,2,0,False,29333.25
1,1,2,1,72,3,0,False,1521.5555555555557
1,1,2,1,72,5,0,False,8841.111111111111
1,1,2,1,72,6,0,False,3397.222222222222
1,1,2,1,73,2,0,False,34668.22222222222
1,1,2,1,73,3,0,False,1317.8333333333333
1,1,2,1,73,5,0,False,8684.027777777777
1,1,2,1,73,6,0,False,3898.3888888888887
1,1,2,1,74,2,0,False,32808.083333333336
1,1,2,1,74,3,0,False,1506.9444444444443
1,1,2,1,74,5,0,False,8988.388888888889
1,1,2,1,74,6,0,False,3705.8055555555557
1,1,2,1,75,2,0,False,37421.166666666664
1,1,2,1,75,3,0,False,1392.25
1,1,2,1,75,5,0,False,8798.722222222223
1,1,2,1,75,6,0,False,4176.805555555556
1,1,2,1,76,2,0,False,25194.555555555555
1,1,2,1,76,3,0,False,1537.0555555555557
1,1,2,1,76,5,0,False,8792.972222222223
1,1,2,1,76,6,0,False,3098.5
1,1,2,1,77,2,0,False,29798.027777777777
1,1,2,1,77,3,0,False,1323.611111111111
1,1,2,1,77,5,0,False,8758.444444444445
1,1,2,1,77,6,0,False,3379.25
1,1,2,1,78,2,0,False,28727.222222222223
1,1,2,1,78,3,0,False,1529.7777777777778
1,1,2,1,78,5,0,False,8900.583333333334
1,1,2,1,78,6,0,False,3321.6388888888887
1,1,2,1,79,2,0,False,33975.333333333336
1,1,2,1,79,3,0,False,1461.9166666666667
1,1,2,1,79,5,0,False,8895.416666666666
1,1,2,1,79,6,0,False,3782.8333333333335
1,1,2,1,80,2,0,True,6619.138888888889
1,1,2,1,80,2,1,True,6903.833333333333
1,1,2,1,80,2,2,False,33476.13888888889
1,1,2,1,80,2,3,False,35103.25
1,1,2,1,80,2,4,False,31005.86111111111
1,1,2,1,80,3,0,True,115.94444444444444
1,1,2,1,80,3,1,True,115.66666666666667
1,1,2,1,80,3,2,False,1461.9444444444443
1,1,2,1,80,3,3,False,1380.361111111111
1,1,2,1,80,3,4,False,1556.5555555555557
1,1,2,1,80,5,0,False,8744.083333333334
1,1,2,1,80,6,0,True,843.1944444444445
1,1,2,1,80,6,1,True,882.8888888888889
1,1,2,1,80,6,2,False,3754.1388888888887
1,1,2,1,80,6,3,False,3872.1944444444443
1,1,2,1,80,6,4,False,3535.5
1,1,2,1,81,5,0,False,8469.611111111111
1,1,2,1,82,5,0,False,8772.416666666666
1,1,2,1,83,5,0,False,8603.527777777777
1,1,2,1,84,5,0,False,8788.916666666666
1,1,2,1,85,5,0,False,8452.833333333334
1,1,2,1,86,5,0,False,8802.611111111111
1,1,2,1,87,5,0,False,8622.666666666666
1,1,2,1,88,5,0,False,8761.166666666666
1,1,2,1,89,5,0,False,8645.388888888889
1,1,2,1,90,5,0,True,81.88888888888889
1,1,2,1,90,5,1,True,1433.0277777777778
1,1,2,1,90,5,2,False,10424.472222222223
1,1,2,1,90,5,3,False,9327.916666666666
1,1,2,1,90,5,4,True,84.72222222222223
1,2,2,0,59,1,0,False,15105.916666666666
1,2,2,0,59,2,0,False,35231.433333333334
1,2,2,0,59,4,0,False,951.8333333333334
1,2,2,0,59,6,0,False,1703.1
1,2,2,0,60,1,0,False,10599.277777777777
1,2,2,0,60,2,0,False,24628.883333333335
1,2,2,0,60,4,0,False,882.3333333333334
1,2,2,0,60,6,0,False,1168.7166666666667
1,2,2,0,61,1,0,False,12062.361111111111
1,2,2,0,61,2,0,False,28386.733333333334
1,2,2,0,61,4,0,False,927.1944444444445
1,2,2,0,61,6,0,False,1241.9
1,2,2,0,62,1,0,False,11614.972222222223
1,2,2,0,62,2,0,False,27104.533333333333
1,2,2,0,62,4,0,False,921.4722222222222
1,2,2,0,62,6,0,False,1217.8833333333334
1,2,2,0,63,1,0,False,12824.388888888889
1,2,2,0,63,2,0,False,29260.85
1,2,2,0,63,4,0,False,952.1388888888889
1,2,2,0,63,6,0,False,1215.6
1,2,2,0,64,1,0,False,9324.944444444445
1,2,2,0,64,2,0,False,21867.433333333334
1,2,2,0,64,4,0,False,737.0555555555555
1,2,2,0,64,6,0,False,1151.7
1,2,2,0,65,1,0,False,11079.166666666666
1,2,2,0,65,2,0,False,26133.133333333335
1,2,2,0,65,4,0,False,795.4166666666666
1,2,2,0,65,6,0,False,1243.2166666666667
1,2,2,0,66,1,0,False,10866.777777777777
1,2,2,0,66,2,0,False,25322.6
1,2,2,0,66,4,0,False,790.6944444444445
1,2,2,0,66,6,0,False,1267.6333333333334
1,2,2,0,67,1,0,False,12906.527777777777
1,2,2,0,67,2,0,False,29747.25
1,2,2,0,67,4,0,False,834.6111111111111
1,2,2,0,67,6,0,False,1472.2666666666667
1,2,2,0,68,1,0,False,8803.194444444445
1,2,2,0,68,2,0,False,19010.85
1,2,2,0,68,4,0,False,738.8888888888889
1,2,2,0,68,6,0,False,1065.3833333333334
1,2,2,0,69,1,0,False,10437.833333333334
1,2,2,0,69,2,0,False,22603.083333333332
1,2,2,0,69,3,0,False,455.28333333333336
1,2,2,0,69,4,0,False,824.2222222222222
1,2,2,0,69,6,0,False,1102.4666666666667
1,2,2,0,70,1,0,False,10025.777777777777
1,2,2,0,70,2,0,False,21829.183333333334
1,2,2,0,70,3,0,False,473.51666666666665
1,2,2,0,70,4,0,True,403.94444444444446
1,2,2,0,70,4,1,False,908.25
1,2,2,0,70,4,2,True,462.44444444444446
1,2,2,0,70,4,3,False,937.6666666666666
1,2,2,0,70,6,0,False,1166.95
1,2,2,0,71,1,0,False,11753.944444444445
1,2,2,0,71,2,0,False,25648.316666666666
1,2,2,0,71,3,0,False,434.8333333333333
1,2,2,0,71,6,0,False,1305.0
1,2,2,0,72,1,0,False,10487.5
1,2,2,0,72,2,0,False,23891.516666666666
1,2,2,0,72,3,0,False,456.68333333333334
1,2,2,0,72,6,0,False,1227.0666666666666
1,2,2,0,73,1,0,False,12919.166666666666
1,2,2,0,73,2,0,False,28885.4
1,2,2,0,73,3,0,False,414.85
1,2,2,0,73,6,0,False,1391.7
1,2,2,0,74,1,0,False,12246.888888888889
1,2,2,0,74,2,0,False,27252.783333333333
1,2,2,0,74,3,0,False,455.9
1,2,2,0,74,6,0,False,1324.8833333333334
1,2,2,0,75,1,0,False,14634.222222222223
1,2,2,0,75,2,0,False,31755.55
1,2,2,0,75,3,0,False,427.35
1,2,2,0,75,6,0,False,1568.15
1,2,2,0,76,1,0,False,9649.305555555555
1,2,2,0,76,2,0,False,20316.65
1,2,2,0,76,3,0,False,460.05
1,2,2,0,76,6,0,False,1124.8
1,2,2,0,77,1,0,False,11680.277777777777
1,2,2,0,77,2,0,False,24790.216666666667
1,2,2,0,77,3,0,False,422.28333333333336
1,2,2,0,77,6,0,False,1224.9
1,2,2,0,78,1,0,False,11226.25
1,2,2,0,78,2,0,False,23479.0
1,2,2,0,78,3,0,False,471.98333333333335
1,2,2,0,78,6,0,False,1191.5833333333333
1,2,2,0,79,1,0,False,13372.083333333334
1,2,2,0,79,2,0,False,28241.266666666666
1,2,2,0,79,3,0,False,434.45
1,2,2,0,79,6,0,False,1377.25
1,2,2,0,80,1,0,False,10009.222222222223
1,2,2,0,80,2,0,True,5507.5
1,2,2,0,80,2,1,True,5922.533333333334
1,2,2,0,80,2,2,False,27633.433333333334
1,2,2,0,80,2,3,False,29100.45
1,2,2,0,80,3,0,True,91.1
1,2,2,0,80,3,1,True,86.88333333333334
1,2,2,0,80,3,2,False,472.35
1,2,2,0,80,3,3,False,465.8333333333333
1,2,2,0,80,6,0,True,324.35
1,2,2,0,80,6,1,True,334.1
1,2,2,0,80,6,2,False,1372.45
1,2,2,0,80,6,3,False,1422.1333333333334
1,2,2,0,81,1,0,False,12243.333333333334
1,2,2,0,82,1,0,False,12013.694444444445
1,2,2,0,83,1,0,False,13958.722222222223
1,2,2,0,84,1,0,False,9265.694444444445
1,2,2,0,85,1,0,False,11109.944444444445
1,2,2,0,86,1,0,False,10743.111111111111
1,2,2,0,87,1,0,False,12694.277777777777
1,2,2,0,88,1,0,False,10967.305555555555
1,2,2,0,89,1,0,False,12809.388888888889
1,2,2,0,90,1,0,True,229.94444444444446
1,2,2,0,90,1,1,True,5484.194444444444
1,2,2,0,90,1,2,True,248.02777777777777
1,2,2,0,90,1,3,False,14678.444444444445
1,2,2,1,59,1,0,False,21354.875
1,2,2,1,59,2,0,False,40048.25
1,2,2,1,59,4,0,False,1250.375
1,2,2,1,59,6,0,False,4488.309523809524
1,2,2,1,60,1,0,False,16957.666666666668
1,2,2,1,60,2,0,False,28181.654761904763
1,2,2,1,60,4,0,False,1205.1458333333333
1,2,2,1,60,6,0,False,3310.3690476190477
1,2,2,1,61,1,0,False,17870.708333333332
1,2,2,1,61,2,0,False,31158.75
1,2,2,1,61,4,0,False,1200.2083333333333
1,2,2,1,61,6,0,False,3308.2380952380954
1,2,2,1,62,1,0,False,17725.583333333332
1,2,2,1,62,2,0,False,30506.29761904762
1,2,2,1,62,4,0,False,1215.7916666666667
1,2,2,1,62,6,0,False,3405.1190476190477
1,2,2,1,63,1,0,False,18380.0
1,2,2,1,63,2,0,False,31941.02380952381
1,2,2,1,63,4,0,False,1202.3958333333333
1,2,2,1,63,6,0,False,3289.1190476190477
1,2,2,1,64,1,0,False,15591.791666666666
1,2,2,1,64,2,0,False,26735.916666666668
1,2,2,1,64,4,0,False,1045.0625
1,2,2,1,64,6,0,False,3233.3690476190477
1,2,2,1,65,1,0,False,17312.208333333332
1,2,2,1,65,2,0,False,30919.059523809523
1,2,2,1,65,4,0,False,1122.1041666666667
1,2,2,1,65,6,0,False,3484.25
1,2,2,1,66,1,0,False,17394.375
1,2,2,1,66,2,0,False,30479.690476190477
1,2,2,1,66,4,0,False,1085.7916666666667
1,2,2,1,66,6,0,False,3533.3809523809523
1,2,2,1,67,1,0,False,19236.75
1,2,2,1,67,2,0,False,35290.02380952381
1,2,2,1,67,4,0,False,1169.5833333333333
1,2,2,1,67,6,0,False,4002.7619047619046
1,2,2,1,68,1,0,False,14948.958333333334
1,2,2,1,68,2,0,False,23673.714285714286
1,2,2,1,68,4,0,False,1063.4583333333333
1,2,2,1,68,6,0,False,2943.964285714286
1,2,2,1,69,1,0,False,16339.395833333334
1,2,2,1,69,2,0,False,27162.22619047619
1,2,2,1,69,3,0,False,1518.9642857142858
1,2,2,1,69,4,0,False,1115.2916666666667
1,2,2,1,69,5,0,False,8747.297619047618
1,2,2,1,69,6,0,False,3066.7023809523807
1,2,2,1,70,1,0,False,16229.916666666666
1,2,2,1,70,2,0,False,26857.666666666668
1,2,2,1,70,3,0,False,1506.702380952381
1,2,2,1,70,4,0,True,509.75
1,2,2,1,70,4,1,False,1185.9583333333333
1,2,2,1,70,4,2,True,552.7916666666666
1,2,2,1,70,4,3,False,1233.2291666666667
1,2,2,1,70,4,4,False,1187.6875
1,2,2,1,70,5,0,False,8981.309523809523
1,2,2,1,70,6,0,False,3139.214285714286
1,2,2,1,71,1,0,False,17921.520833333332
1,2,2,1,71,2,0,False,31048.654761904763
1,2,2,1,71,3,0,False,1460.7380952380952
1,2,2,1,71,5,0,False,8829.785714285714
1,2,2,1,71,6,0,False,3572.0119047619046
1,2,2,1,72,1,0,False,17133.4375
1,2,2,1,72,2,0,False,28989.60714285714
1,2,2,1,72,3,0,False,1480.2738095238096
1,2,2,1,72,5,0,False,8858.630952380952
1,2,2,1,72,6,0,False,3444.3928571428573
1,2,2,1,73,1,0,False,19513.375
1,2,2,1,73,2,0,False,34327.72619047619
1,2,2,1,73,3,0,False,1297.5119047619048
1,2,2,1,73,5,0,False,8621.404761904761
1,2,2,1,73,6,0,False,3830.3690476190477
1,2,2,1,74,1,0,False,19059.166666666668
1,2,2,1,74,2,0,False,32804.53571428572
1,2,2,1,74,3,0,False,1477.0595238095239
1,2,2,1,74,5,0,False,8958.75
1,2,2,1,74,6,0,False,3734.5833333333335
1,2,2,1,75,1,0,False,21215.104166666668
1,2,2,1,75,2,0,False,37388.52380952381
1,2,2,1,75,3,0,False,1361.7261904761904
1,2,2,1,75,5,0,False,8815.285714285714
1,2,2,1,75,6,0,False,4192.309523809524
1,2,2,1,76,1,0,False,15996.916666666666
1,2,2,1,76,2,0,False,25032.928571428572
1,2,2,1,76,3,0,False,1499.8095238095239
1,2,2,1,76,5,0,False,8864.92857142857
1,2,2,1,76,6,0,False,3090.2261904761904
1,2,2,1,77,1,0,False,17889.270833333332
1,2,2,1,77,2,0,False,29347.095238095237
1,2,2,1,77,3,0,False,1305.9761904761904
1,2,2,1,77,5,0,False,8737.761904761905
1,2,2,1,77,6,0,False,3362.1309523809523
1,2,2,1,78,1,0,False,17562.354166666668
1,2,2,1,78,2,0,False,28582.166666666668
1,2,2,1,78,3,0,False,1496.654761904762
1,2,2,1,78,5,0,False,8956.547619047618
1,2,2,1,78,6,0,False,3317.3333333333335
1,2,2,1,79,1,0,False,19533.479166666668
1,2,2,1,79,2,0,False,33535.94047619047
1,2,2,1,79,3,0,False,1428.654761904762
1,2,2,1,79,5,0,False,8872.52380952381
1,2,2,1,79,6,0,False,3786.9166666666665
1,2,2,1,80,1,0,False,16578.666666666668
1,2,2,1,80,2,0,True,6498.678571428572
1,2,2,1,80,2,1,True,6873.357142857143
1,2,2,1,80,2,2,False,33036.51190476191
1,2,2,1,80,2,3,False,34739.78571428572
1,2,2,1,80,2,4,False,30918.011904761905
1,2,2,1,80,3,0,True,115.52380952380952
1,2,2,1,80,3,1,True,113.11904761904762
1,2,2,1,80,3,2,False,1410.6904761904761
1,2,2,1,80,3,3,False,1344.845238095238
1,2,2,1,80,3,4,False,1517.904761904762
1,2,2,1,80,5,0,False,8803.607142857143
1,2,2,1,80,6,0,True,820.8214285714286
1,2,2,1,80,6,1,True,869.3690476190476
1,2,2,1,80,6,2,False,3766.5714285714284
1,2,2,1,80,6,3,False,3902.8809523809523
1,2,2,1,80,6,4,False,3522.535714285714
1,2,2,1,81,1,0,False,18419.5625
1,2,2,1,81,5,0,False,8581.642857142857
1,2,2,1,82,1,0,False,18776.541666666668
1,2,2,1,82,5,0,False,8835.535714285714
1,2,2,1,83,1,0,False,20564.229166666668
1,2,2,1,83,5,0,False,8636.142857142857
1,2,2,1,84,1,0,False,15453.645833333334
1,2,2,1,84,5,0,False,8829.809523809523
1,2,2,1,85,1,0,False,16927.208333333332
1,2,2,1,85,5,0,False,8580.047619047618
1,2,2,1,86,1,0,False,17082.958333333332
1,2,2,1,86,5,0,False,8876.035714285714
1,2,2,1,87,1,0,False,19013.916666666668
1,2,2,1,87,5,0,False,8657.702380952382
1,2,2,1,88,1,0,False,17723.729166666668
1,2,2,1,88,5,0,False,8813.011904761905
1,2,2,1,89,1,0,False,19083.833333333332
1,2,2,1,89,5,0,False,8585.392857142857
1,2,2,1,90,1,0,True,309.6666666666667
1,2,2,1,90,1,1,True,8595.3125
1,2,2,1,90,1,2,True,320.9791666666667
1,2,2,1,90,1,3,False,22622.479166666668
1,2,2,1,90,1,4,False,20320.8125
1,2,2,1,90,5,0,True,85.05952380952381
1,2,2,1,90,5,1,True,1434.702380952381
1,2,2,1,90,5,2,False,10322.02380952381
1,2,2,1,90,5,3,False,9352.27380952381
1,2,2,1,90,5,4,True,84.33333333333333
1,3,2,0,59,1,0,False,15616.472222222223
1,3,2,0,59,2,0,False,35540.36111111111
1,3,2,0,59,4,0,False,955.5833333333334
1,3,2,0,59,6,0,False,1669.5277777777778
1,3,2,0,60,1,0,False,11175.388888888889
1,3,2,0,60,2,0,False,24691.583333333332
1,3,2,0,60,4,0,False,865.4166666666666
1,3,2,0,60,6,0,False,1151.4444444444443
1,3,2,0,61,1,0,False,12617.861111111111
1,3,2,0,61,2,0,False,28355.416666666668
1,3,2,0,61,4,0,False,942.8333333333334
1,3,2,0,61,6,0,False,1202.3055555555557
1,3,2,0,62,1,0,False,12199.222222222223
1,3,2,0,62,2,0,False,27208.777777777777
1,3,2,0,62,4,0,False,895.3541666666666
1,3,2,0,62,6,0,False,1187.0
1,3,2,0,63,1,0,False,13551.111111111111
1,3,2,0,63,2,0,False,29315.25
1,3,2,0,63,4,0,False,937.2083333333334
1,3,2,0,63,6,0,False,1189.9722222222222
1,3,2,0,64,1,0,False,9836.805555555555
1,3,2,0,64,2,0,False,22089.0
1,3,2,0,64,4,0,False,732.2708333333334
1,3,2,0,64,6,0,False,1128.8333333333333
1,3,2,0,65,1,0,False,11583.444444444445
1,3,2,0,65,2,0,False,26265.805555555555
1,3,2,0,65,4,0,False,782.1458333333334
1,3,2,0,65,6,0,False,1176.361111111111
1,3,2,0,66,1,0,False,11422.277777777777
1,3,2,0,66,2,0,False,25321.305555555555
1,3,2,0,66,4,0,False,783.1875
1,3,2,0,66,6,0,False,1220.3055555555557
1,3,2,0,67,1,0,False,13531.25
1,3,2,0,67,2,0,False,29873.527777777777
1,3,2,0,67,4,0,False,833.9583333333334
1,3,2,0,67,6,0,False,1416.888888888889
1,3,2,0,68,1,0,False,9286.666666666666
1,3,2,0,68,2,0,False,19076.694444444445
1,3,2,0,68,4,0,False,728.1875
1,3,2,0,68,6,0,False,1046.1944444444443
1,3,2,0,69,1,0,False,11055.888888888889
1,3,2,0,69,2,0,False,22697.61111111111
1,3,2,0,69,3,0,False,443.25
1,3,2,0,69,4,0,False,802.3333333333334
1,3,2,0,69,6,0,False,1052.611111111111
1,3,2,0,70,1,0,False,10450.527777777777
1,3,2,0,70,2,0,False,21929.416666666668
1,3,2,0,70,3,0,False,465.97222222222223
1,3,2,0,70,4,0,True,395.9166666666667
1,3,2,0,70,4,1,False,880.0208333333334
1,3,2,0,70,4,2,True,441.625
1,3,2,0,70,4,3,False,878.125
1,3,2,0,70,6,0,False,1110.5833333333333
1,3,2,0,71,1,0,False,12458.0
1,3,2,0,71,2,0,False,25939.36111111111
1,3,2,0,71,3,0,False,428.27777777777777
1,3,2,0,71,6,0,False,1260.638888888889
1,3,2,0,72,1,0,False,11022.75
1,3,2,0,72,2,0,False,24071.833333333332
1,3,2,0,72,3,0,False,469.25
1,3,2,0,72,6,0,False,1221.0555555555557
1,3,2,0,73,1,0,False,13506.583333333334
1,3,2,0,73,2,0,False,28894.083333333332
1,3,2,0,73,3,0,False,426.3888888888889
1,3,2,0,73,6,0,False,1336.75
1,3,2,0,74,1,0,False,12918.138888888889
1,3,2,0,74,2,0,False,27155.75
1,3,2,0,74,3,0,False,459.4166666666667
1,3,2,0,74,6,0,False,1288.138888888889
1,3,2,0,75,1,0,False,15422.694444444445
1,3,2,0,75,2,0,False,31665.027777777777
1,3,2,0,75,3,0,False,430.6388888888889
1,3,2,0,75,6,0,False,1523.638888888889
1,3,2,0,76,1,0,False,10253.805555555555
1,3,2,0,76,2,0,False,20351.916666666668
1,3,2,0,76,3,0,False,453.6666666666667
1,3,2,0,76,6,0,False,1087.5833333333333
1,3,2,0,77,1,0,False,12401.027777777777
1,3,2,0,77,2,0,False,24788.555555555555
1,3,2,0,77,3,0,False,430.8333333333333
1,3,2,0,77,6,0,False,1179.3333333333333
1,3,2,0,78,1,0,False,11979.583333333334
1,3,2,0,78,2,0,False,23830.25
1,3,2,0,78,3,0,False,472.0
1,3,2,0,78,6,0,False,1148.388888888889
1,3,2,0,79,1,0,False,14080.805555555555
1,3,2,0,79,2,0,False,28434.25
1,3,2,0,79,3,0,False,429.1111111111111
1,3,2,0,79,6,0,False,1353.361111111111
1,3,2,0,80,1,0,False,10660.166666666666
1,3,2,0,80,2,0,True,5495.166666666667
1,3,2,0,80,2,1,True,5947.333333333333
1,3,2,0,80,2,2,False,27606.88888888889
1,3,2,0,80,2,3,False,29080.36111111111
1,3,2,0,80,3,0,True,95.83333333333333
1,3,2,0,80,3,1,True,88.30555555555556
1,3,2,0,80,3,2,False,477.0
1,3,2,0,80,3,3,False,458.52777777777777
1,3,2,0,80,6,0,True,318.22222222222223
1,3,2,0,80,6,1,True,330.0833333333333
